timestamp,city,aqi,co,no2,o3,pm2_5,pm10,temp,humidity,hour,day,month,lag_1_aqi,aqi_change_rate,rolling_avg_7_day
2026-08-20 07:00:00+00:00,Lahore,117,166.71,1.32,93.06,41.9,131.73,25.0,50,7,20,8,130.0,-0.1,90.48214285714286
2026-08-20 08:00:00+00:00,Lahore,104,142.91,1.02,92.46,36.82,120.29,25.0,50,8,20,8,117.0,-0.1111111111111111,90.60714285714286
2026-08-20 09:00:00+00:00,Lahore,99,138.83,1.03,93.29,35.02,112.82,25.0,50,9,20,8,104.0,-0.04807692307692308,90.73214285714286
2026-08-20 10:00:00+00:00,Lahore,100,153.56,1.68,91.3,35.2,107.98,25.0,50,10,20,8,99.0,0.010101010101010102,90.88690476190476
2026-08-20 11:00:00+00:00,Lahore,106,187.45,2.99,87.27,37.39,106.86,25.0,50,11,20,8,100.0,0.06,91.08928571428571
2026-08-20 12:00:00+00:00,Lahore,112,226.65,4.89,82.64,39.88,106.94,25.0,50,12,20,8,106.0,0.05660377358490566,91.33333333333333
2026-08-20 13:00:00+00:00,Lahore,119,298.1,9.14,69.54,43.01,106.91,25.0,50,13,20,8,112.0,0.0625,91.625
2026-08-20 14:00:00+00:00,Lahore,129,385.39,13.19,55.68,46.96,107.66,25.0,50,14,20,8,119.0,0.08403361344537816,91.95833333333333
2026-08-20 15:00:00+00:00,Lahore,138,451.54,15.41,49.69,50.61,107.98,25.0,50,15,20,8,129.0,0.06976744186046512,92.33333333333333
2026-08-20 16:00:00+00:00,Lahore,144,494.16,16.72,46.46,52.96,105.88,25.0,50,16,20,8,138.0,0.043478260869565216,92.73809523809524
2026-08-20 17:00:00+00:00,Lahore,149,529.71,17.54,42.26,54.97,103.89,25.0,50,17,20,8,144.0,0.034722222222222224,93.16666666666667
2026-08-20 18:00:00+00:00,Lahore,151,544.08,17.63,39.11,55.71,101.35,25.0,50,18,20,8,149.0,0.013422818791946308,93.60714285714286
2026-08-20 19:00:00+00:00,Lahore,145,498.3,15.33,40.67,53.34,97.73,25.0,50,19,20,8,151.0,-0.039735099337748346,94.00595238095238
2026-08-20 20:00:00+00:00,Lahore,141,484.77,14.47,37.71,51.94,95.92,25.0,50,20,20,8,145.0,-0.027586206896551724,94.36904761904762
2026-08-20 21:00:00+00:00,Lahore,139,484.16,14.25,33.27,50.98,95.92,25.0,50,21,20,8,141.0,-0.014184397163120567,94.70238095238095
2026-08-20 22:00:00+00:00,Lahore,137,475.79,13.58,31.22,50.17,98.98,25.0,50,22,20,8,139.0,-0.014388489208633094,95.0
2026-08-20 23:00:00+00:00,Lahore,136,469.18,12.93,29.52,49.72,101.03,25.0,50,23,20,8,137.0,-0.0072992700729927005,95.26785714285714
2026-08-21 00:00:00+00:00,Lahore,135,465.4,12.31,28.1,49.23,101.28,25.0,50,0,21,8,136.0,-0.007352941176470588,95.50595238095238
2026-08-21 01:00:00+00:00,Lahore,131,451.79,11.39,27.39,47.85,99.91,25.0,50,1,21,8,135.0,-0.02962962962962963,95.70238095238095
2026-08-21 02:00:00+00:00,Lahore,128,439.75,10.65,27.73,46.34,101.75,25.0,50,2,21,8,131.0,-0.022900763358778626,95.86309523809524
2026-08-21 03:00:00+00:00,Lahore,123,420.86,9.25,30.92,44.41,106.31,25.0,50,3,21,8,128.0,-0.0390625,95.97619047619048
2026-08-21 04:00:00+00:00,Lahore,117,360.39,7.5,40.56,41.9,115.89,25.0,50,4,21,8,123.0,-0.04878048780487805,96.01785714285714
2026-08-21 05:00:00+00:00,Lahore,119,317.55,5.95,52.66,42.74,124.95,25.0,50,5,21,8,117.0,0.017094017094017096,95.95238095238095
2026-08-21 06:00:00+00:00,Lahore,135,280.17,4.05,72.63,49.26,138.77,25.0,50,6,21,8,119.0,0.13445378151260504,95.875
2026-08-21 07:00:00+00:00,Lahore,124,192.54,1.8,84.66,44.76,143.87,25.0,50,7,21,8,135.0,-0.08148148148148149,96.00595238095238
2026-08-21 08:00:00+00:00,Lahore,109,151.57,1.14,84.1,38.9,136.86,25.0,50,8,21,8,124.0,-0.12096774193548387,96.19642857142857
2026-08-21 09:00:00+00:00,Lahore,102,141.3,1.08,84.11,35.94,127.48,25.0,50,9,21,8,109.0,-0.06422018348623854,96.38690476190476
2026-08-21 10:00:00+00:00,Lahore,97,139.13,1.17,84.66,33.97,118.65,25.0,50,10,21,8,102.0,-0.049019607843137254,96.56547619047619
2026-08-21 11:00:00+00:00,Lahore,94,141.99,1.45,84.71,32.66,111.3,25.0,50,11,21,8,97.0,-0.030927835051546393,96.73214285714286
2026-08-21 12:00:00+00:00,Lahore,92,147.79,2.0,83.32,31.72,105.94,25.0,50,12,21,8,94.0,-0.02127659574468085,96.89285714285714
2026-08-21 13:00:00+00:00,Lahore,93,182.2,4.45,74.0,31.9,103.31,25.0,50,13,21,8,92.0,0.010869565217391304,97.06547619047619
2026-08-21 14:00:00+00:00,Lahore,95,240.71,7.77,61.03,32.93,101.76,25.0,50,14,21,8,93.0,0.021505376344086023,97.23214285714286
2026-08-21 15:00:00+00:00,Lahore,97,292.46,10.03,52.34,33.86,99.79,25.0,50,15,21,8,95.0,0.021052631578947368,97.38690476190476
2026-08-21 16:00:00+00:00,Lahore,98,335.61,11.93,45.07,34.54,97.28,25.0,50,16,21,8,97.0,0.010309278350515464,97.53571428571429
2026-08-21 17:00:00+00:00,Lahore,101,374.97,13.37,38.84,35.63,96.56,25.0,50,17,21,8,98.0,0.030612244897959183,97.69642857142857
2026-08-21 18:00:00+00:00,Lahore,103,399.64,14.22,34.17,36.51,96.63,25.0,50,18,21,8,101.0,0.019801980198019802,97.86309523809524
2026-08-21 19:00:00+00:00,Lahore,103,397.99,14.15,31.39,36.5,96.27,25.0,50,19,21,8,103.0,0.0,98.03571428571429
2026-08-21 20:00:00+00:00,Lahore,103,383.54,13.53,30.29,36.25,96.67,25.0,50,20,21,8,103.0,0.0,98.19047619047619
2026-08-21 21:00:00+00:00,Lahore,500,347.78,11.9,32.16,35.48,99.09,25.0,50,21,21,8,103.0,3.854368932038835,100.69047619047619
2026-08-21 22:00:00+00:00,Lahore,96,282.5,8.91,38.59,33.73,104.66,25.0,50,22,21,8,500.0,-0.808,100.76785714285714
2026-08-21 23:00:00+00:00,Lahore,94,246.29,7.46,40.96,32.73,107.06,25.0,50,23,21,8,96.0,-0.020833333333333332,100.81547619047619
2026-08-22 00:00:00+00:00,Lahore,93,224.19,6.7,42.08,31.96,107.91,25.0,50,0,22,8,94.0,-0.010638297872340425,100.83928571428571
2026-08-22 01:00:00+00:00,Lahore,91,211.33,6.25,42.12,31.17,108.01,25.0,50,1,22,8,93.0,-0.021505376344086023,100.83928571428571
2026-08-22 02:00:00+00:00,Lahore,90,206.86,5.87,41.68,30.53,108.7,25.0,50,2,22,8,91.0,-0.01098901098901099,100.81547619047619
2026-08-22 03:00:00+00:00,Lahore,88,199.67,4.72,44.23,29.82,110.46,25.0,50,3,22,8,90.0,-0.022222222222222223,100.76785714285714
2026-08-22 04:00:00+00:00,Lahore,87,169.88,3.1,54.76,29.01,113.12,25.0,50,4,22,8,88.0,-0.011363636363636364,100.73214285714286
2026-08-22 05:00:00+00:00,Lahore,92,160.92,2.15,67.19,31.37,115.68,25.0,50,5,22,8,87.0,0.05747126436781609,100.72619047619048
2026-08-22 06:00:00+00:00,Lahore,102,156.01,1.5,80.15,35.94,120.21,25.0,50,6,22,8,92.0,0.10869565217391304,100.70238095238095
2026-08-22 07:00:00+00:00,Lahore,98,134.01,0.88,84.55,34.6,118.29,25.0,50,7,22,8,102.0,-0.0392156862745098,100.72619047619048
2026-08-22 08:00:00+00:00,Lahore,94,123.43,0.7,83.74,32.6,113.53,25.0,50,8,22,8,98.0,-0.04081632653061224,100.76785714285714
2026-08-22 09:00:00+00:00,Lahore,93,121.93,0.73,84.7,32.08,110.44,25.0,50,9,22,8,94.0,-0.010638297872340425,100.80357142857143
2026-08-22 10:00:00+00:00,Lahore,93,125.38,0.9,86.7,32.3,109.44,25.0,50,10,22,8,93.0,0.0,100.81547619047619
2026-08-22 10:35:17.333501+00:00,Lahore,94,132.34,1.28,87.17,32.68,108.66,35.99,49,10,22,8,0.0,0.0,0.0
2026-08-22 10:36:04.050669+00:00,Lahore,94,132.34,1.28,87.17,32.68,108.66,35.99,49,10,22,8,0.0,0.0,0.0
2026-08-22 10:39:00.966872+00:00,Lahore,94,132.34,1.28,87.17,32.68,108.66,35.99,49,10,22,8,0.0,0.0,0.0
2026-08-22 11:00:00+00:00,Lahore,94,132.34,1.28,87.17,32.68,108.66,25.0,50,11,22,8,93.0,0.010752688172043012,100.80952380952381
2026-08-22 11:25:56.951396+00:00,Lahore,94,132.34,1.28,87.17,32.68,108.66,35.99,49,11,22,8,0.0,0.0,0.0
2026-08-22 11:49:44.160133+00:00,Lahore,94,141.03,1.93,85.92,32.77,107.97,35.99,49,11,22,8,0.0,0.0,0.0
2026-08-22 12:00:00+00:00,Lahore,94,141.03,1.93,85.92,32.77,107.97,25.0,50,12,22,8,94.0,0.0,100.78571428571429
2026-08-22 12:49:38.520630+00:00,Lahore,96,177.15,4.46,74.76,33.27,106.51,33.99,59,12,22,8,0.0,0.0,0.0
2026-08-22 13:00:00+00:00,Lahore,96,177.15,4.46,74.76,33.27,106.51,25.0,50,13,22,8,94.0,0.02127659574468085,100.75595238095238
2026-08-22 13:00:51.510229+00:00,Lahore,96,177.15,4.46,74.76,33.27,106.51,33.99,59,13,22,8,0.0,0.0,0.0
